Age,Sex,FirstName,LastName,HeightInches,WeightPounds,WakeupTime,SleepTime
82,Female,Patricia,Johnson,95,132,9,21
25,Female,John,Brown,87,152,7,25
80,Female,Charles,Rodriguez,73,221,12,28
22,Female,James,Garcia,91,233,11,28
20,Male,Elizabeth,Rodriguez,86,183,5,26
36,Female,William,Smith,90,121,8,27
18,Male,Sarah,Johnson,92,289,8,26
70,Female,Jessica,Jones,65,193,14,20
63,Male,David,Miller,79,203,7,28
80,Female,Charles,Rodriguez,73,221,5,26
71,Female,Daniel,Brown,89,226,14,20
70,Female,Jessica,Jones,65,193,9,27
52,Male,Thomas,Miller,88,193,11,23
22,Female,James,Garcia,91,233,9,27
63,Male,David,Miller,79,203,11,26
80,Female,Charles,Rodriguez,73,221,10,24
18,Male,Joseph,Williams,72,258,10,28
27,Female,Linda,Garcia,77,206,14,28
63,Female,Mary,Williams,76,119,13,26
25,Female,John,Brown,87,152,10,20
63,Female,Mary,Williams,76,119,10,22
18,Female,Jennifer,Williams,77,116,6,27
96,Female,Karen,Smith,94,196,7,28
32,Female,Nancy,Garcia,60,152,5,24
27,Female,Linda,Garcia,77,206,12,28
70,Female,Jessica,Jones,65,193,13,20
20,Male,Elizabeth,Rodriguez,86,183,10,20
32,Female,Nancy,Garcia,60,152,6,24
27,Female,Linda,Garcia,77,206,12,23
18,Male,Joseph,Williams,72,258,6,23
66,Male,Robert,Brown,91,292,8,22
27,Female,Linda,Garcia,77,206,6,24
28,Female,Michael,Johnson,80,132,14,23
36,Female,William,Smith,90,121,12,20
70,Female,Jessica,Jones,65,193,13,20
22,Female,James,Garcia,91,233,9,26
32,Female,Nancy,Garcia,60,152,8,28
82,Female,Patricia,Johnson,95,132,14,26
27,Female,Linda,Garcia,77,206,14,21
35,Male,Susan,Garcia,66,134,11,28
63,Female,Mary,Williams,76,119,6,26
25,Female,John,Brown,87,152,8,23
35,Male,Susan,Garcia,66,134,14,28
66,Male,Robert,Brown,91,292,14,23
52,Male,Thomas,Miller,88,193,13,24
18,Male,Sarah,Johnson,92,289,14,21
32,Female,Nancy,Garcia,60,152,13,22
80,Female,Charles,Rodriguez,73,221,5,25
35,Male,Susan,Garcia,66,134,5,24
35,Male,Susan,Garcia,66,134,9,21
63,Male,David,Miller,79,203,13,23
96,Female,Karen,Smith,94,196,12,26
20,Male,Elizabeth,Rodriguez,86,183,8,24
63,Female,Mary,Williams,76,119,5,23
18,Male,Joseph,Williams,72,258,5,20
25,Female,John,Brown,87,152,11,25
71,Female,Daniel,Brown,89,226,8,21
71,Female,Daniel,Brown,89,226,6,24
63,Male,David,Miller,79,203,12,28
82,Female,Patricia,Johnson,95,132,8,23
80,Female,Charles,Rodriguez,73,221,11,28
63,Female,Mary,Williams,76,119,7,24
63,Male,David,Miller,79,203,6,21
63,Male,David,Miller,79,203,6,28
70,Female,Jessica,Jones,65,193,8,25
25,Female,John,Brown,87,152,7,21
35,Male,Susan,Garcia,66,134,5,23
35,Male,Susan,Garcia,66,134,10,27
63,Female,Mary,Williams,76,119,12,23
28,Female,Michael,Johnson,80,132,5,25
35,Male,Susan,Garcia,66,134,5,21
96,Female,Karen,Smith,94,196,6,26
36,Female,William,Smith,90,121,6,25
28,Female,Michael,Johnson,80,132,11,28
27,Female,Linda,Garcia,77,206,14,26
70,Female,Jessica,Jones,65,193,14,23
35,Male,Susan,Garcia,66,134,13,27
18,Male,Joseph,Williams,72,258,8,20
18,Male,Sarah,Johnson,92,289,13,24
63,Female,Mary,Williams,76,119,9,28
82,Female,Patricia,Johnson,95,132,9,26
28,Female,Michael,Johnson,80,132,12,22
20,Male,Elizabeth,Rodriguez,86,183,9,22
96,Female,Karen,Smith,94,196,6,23
18,Male,Sarah,Johnson,92,289,5,25
18,Male,Sarah,Johnson,92,289,11,23
96,Female,Karen,Smith,94,196,5,22
71,Female,Daniel,Brown,89,226,7,28
20,Male,Elizabeth,Rodriguez,86,183,14,26
66,Male,Robert,Brown,91,292,9,25
18,Male,Sarah,Johnson,92,289,11,26
18,Male,Sarah,Johnson,92,289,11,25
52,Male,Thomas,Miller,88,193,5,24
18,Female,Jennifer,Williams,77,116,8,28
96,Female,Karen,Smith,94,196,7,28
18,Male,Joseph,Williams,72,258,7,20
63,Female,Mary,Williams,76,119,14,25
80,Female,Charles,Rodriguez,73,221,10,21
96,Female,Karen,Smith,94,196,13,28
36,Female,William,Smith,90,121,10,27
82,Female,Patricia,Johnson,95,132,7,22
25,Female,John,Brown,87,152,9,21
66,Male,Robert,Brown,91,292,7,24
18,Female,Jennifer,Williams,77,116,13,21
36,Female,William,Smith,90,121,13,26
52,Male,Thomas,Miller,88,193,5,24
32,Female,Nancy,Garcia,60,152,6,21
35,Male,Susan,Garcia,66,134,5,24
66,Male,Robert,Brown,91,292,13,22
80,Female,Charles,Rodriguez,73,221,13,26
82,Female,Patricia,Johnson,95,132,5,28
36,Female,William,Smith,90,121,10,21
18,Male,Sarah,Johnson,92,289,7,21
71,Female,Daniel,Brown,89,226,13,24
20,Male,Elizabeth,Rodriguez,86,183,7,21
22,Female,James,Garcia,91,233,12,21
18,Male,Sarah,Johnson,92,289,14,24
18,Male,Sarah,Johnson,92,289,11,20
22,Female,James,Garcia,91,233,11,28
82,Female,Patricia,Johnson,95,132,11,24
35,Male,Susan,Garcia,66,134,6,21
36,Female,William,Smith,90,121,9,27
35,Male,Susan,Garcia,66,134,5,26
18,Female,Jennifer,Williams,77,116,9,24
32,Female,Nancy,Garcia,60,152,6,21
52,Male,Thomas,Miller,88,193,12,26
70,Female,Jessica,Jones,65,193,6,23
63,Male,David,Miller,79,203,14,20
80,Female,Charles,Rodriguez,73,221,6,22
28,Female,Michael,Johnson,80,132,13,24
80,Female,Charles,Rodriguez,73,221,5,22
52,Male,Thomas,Miller,88,193,9,20
25,Female,John,Brown,87,152,10,23
22,Female,James,Garcia,91,233,10,24
82,Female,Patricia,Johnson,95,132,14,22
63,Female,Mary,Williams,76,119,10,22
52,Male,Thomas,Miller,88,193,10,22
20,Male,Elizabeth,Rodriguez,86,183,6,27
27,Female,Linda,Garcia,77,206,14,20
27,Female,Linda,Garcia,77,206,11,28
63,Male,David,Miller,79,203,5,26
82,Female,Patricia,Johnson,95,132,9,25
36,Female,William,Smith,90,121,5,27
18,Female,Jennifer,Williams,77,116,12,28
18,Female,Jennifer,Williams,77,116,11,20
63,Male,David,Miller,79,203,8,21
18,Male,Sarah,Johnson,92,289,5,21
63,Female,Mary,Williams,76,119,14,26
18,Male,Sarah,Johnson,92,289,7,22
70,Female,Jessica,Jones,65,193,14,24
18,Female,Jennifer,Williams,77,116,11,21
63,Female,Mary,Williams,76,119,5,26
63,Female,Mary,Williams,76,119,11,28
63,Female,Mary,Williams,76,119,10,20
35,Male,Susan,Garcia,66,134,10,20
27,Female,Linda,Garcia,77,206,9,24
66,Male,Robert,Brown,91,292,14,23
96,Female,Karen,Smith,94,196,7,22
18,Female,Jennifer,Williams,77,116,7,28
36,Female,William,Smith,90,121,10,20
28,Female,Michael,Johnson,80,132,5,21
52,Male,Thomas,Miller,88,193,7,27
28,Female,Michael,Johnson,80,132,9,25
82,Female,Patricia,Johnson,95,132,14,20
80,Female,Charles,Rodriguez,73,221,5,21
63,Male,David,Miller,79,203,8,26
70,Female,Jessica,Jones,65,193,10,28
25,Female,John,Brown,87,152,10,21
18,Male,Joseph,Williams,72,258,13,20
27,Female,Linda,Garcia,77,206,5,23
32,Female,Nancy,Garcia,60,152,9,24
36,Female,William,Smith,90,121,8,28
28,Female,Michael,Johnson,80,132,8,24
18,Female,Jennifer,Williams,77,116,6,25
28,Female,Michael,Johnson,80,132,12,28
27,Female,Linda,Garcia,77,206,12,27
66,Male,Robert,Brown,91,292,5,28
82,Female,Patricia,Johnson,95,132,6,26
66,Male,Robert,Brown,91,292,7,21
35,Male,Susan,Garcia,66,134,13,25
70,Female,Jessica,Jones,65,193,13,26
35,Male,Susan,Garcia,66,134,11,21
80,Female,Charles,Rodriguez,73,221,9,27
66,Male,Robert,Brown,91,292,12,23
20,Male,Elizabeth,Rodriguez,86,183,13,24
52,Male,Thomas,Miller,88,193,14,27
36,Female,William,Smith,90,121,13,25
63,Female,Mary,Williams,76,119,11,26
25,Female,John,Brown,87,152,7,23
18,Male,Sarah,Johnson,92,289,5,27
71,Female,Daniel,Brown,89,226,14,20
71,Female,Daniel,Brown,89,226,13,28
22,Female,James,Garcia,91,233,14,27
96,Female,Karen,Smith,94,196,8,20
36,Female,William,Smith,90,121,13,22
80,Female,Charles,Rodriguez,73,221,6,24
35,Male,Susan,Garcia,66,134,8,21
18,Male,Joseph,Williams,72,258,7,21
63,Female,Mary,Williams,76,119,14,25
22,Female,James,Garcia,91,233,5,27
66,Male,Robert,Brown,91,292,14,22
25,Female,John,Brown,87,152,5,21
27,Female,Linda,Garcia,77,206,5,25
35,Male,Susan,Garcia,66,134,13,27
70,Female,Jessica,Jones,65,193,12,28
28,Female,Michael,Johnson,80,132,6,24
96,Female,Karen,Smith,94,196,6,24
71,Female,Daniel,Brown,89,226,8,23
18,Male,Joseph,Williams,72,258,12,23
70,Female,Jessica,Jones,65,193,13,23
80,Female,Charles,Rodriguez,73,221,7,22
63,Female,Mary,Williams,76,119,13,25
80,Female,Charles,Rodriguez,73,221,8,21
70,Female,Jessica,Jones,65,193,12,22
35,Male,Susan,Garcia,66,134,6,20
25,Female,John,Brown,87,152,12,27
52,Male,Thomas,Miller,88,193,14,21
63,Female,Mary,Williams,76,119,5,25
32,Female,Nancy,Garcia,60,152,14,28
66,Male,Robert,Brown,91,292,13,21
82,Female,Patricia,Johnson,95,132,8,23
18,Male,Sarah,Johnson,92,289,9,28
25,Female,John,Brown,87,152,7,23
71,Female,Daniel,Brown,89,226,14,28
63,Female,Mary,Williams,76,119,13,25
66,Male,Robert,Brown,91,292,14,28
32,Female,Nancy,Garcia,60,152,12,27
27,Female,Linda,Garcia,77,206,7,22
71,Female,Daniel,Brown,89,226,7,25
18,Female,Jennifer,Williams,77,116,10,27
96,Female,Karen,Smith,94,196,6,25
32,Female,Nancy,Garcia,60,152,11,24
22,Female,James,Garcia,91,233,5,21
63,Male,David,Miller,79,203,9,21
25,Female,John,Brown,87,152,6,21
71,Female,Daniel,Brown,89,226,9,20
66,Male,Robert,Brown,91,292,13,28
32,Female,Nancy,Garcia,60,152,10,24
22,Female,James,Garcia,91,233,8,24
18,Male,Joseph,Williams,72,258,10,22
80,Female,Charles,Rodriguez,73,221,6,26
82,Female,Patricia,Johnson,95,132,9,22
20,Male,Elizabeth,Rodriguez,86,183,8,23
22,Female,James,Garcia,91,233,8,23
18,Male,Joseph,Williams,72,258,9,26
22,Female,James,Garcia,91,233,13,21
25,Female,John,Brown,87,152,14,20
82,Female,Patricia,Johnson,95,132,5,22
63,Female,Mary,Williams,76,119,12,23
63,Male,David,Miller,79,203,7,25
71,Female,Daniel,Brown,89,226,9,21
82,Female,Patricia,Johnson,95,132,5,23
71,Female,Daniel,Brown,89,226,9,22
36,Female,William,Smith,90,121,13,26
18,Male,Joseph,Williams,72,258,12,28
63,Female,Mary,Williams,76,119,12,22
18,Male,Sarah,Johnson,92,289,7,22
52,Male,Thomas,Miller,88,193,14,27
18,Male,Joseph,Williams,72,258,13,25
28,Female,Michael,Johnson,80,132,7,28
71,Female,Daniel,Brown,89,226,8,24
18,Male,Joseph,Williams,72,258,9,23
35,Male,Susan,Garcia,66,134,6,22
35,Male,Susan,Garcia,66,134,14,20
25,Female,John,Brown,87,152,12,23
36,Female,William,Smith,90,121,6,24
66,Male,Robert,Brown,91,292,12,28
36,Female,William,Smith,90,121,6,28
20,Male,Elizabeth,Rodriguez,86,183,13,20
71,Female,Daniel,Brown,89,226,12,28
18,Male,Sarah,Johnson,92,289,14,28
22,Female,James,Garcia,91,233,13,25
80,Female,Charles,Rodriguez,73,221,9,28
35,Male,Susan,Garcia,66,134,7,21
66,Male,Robert,Brown,91,292,6,24
22,Female,James,Garcia,91,233,7,24
25,Female,John,Brown,87,152,10,21
18,Female,Jennifer,Williams,77,116,14,20
63,Male,David,Miller,79,203,7,21
25,Female,John,Brown,87,152,10,27
52,Male,Thomas,Miller,88,193,5,28
66,Male,Robert,Brown,91,292,13,22
22,Female,James,Garcia,91,233,7,22
18,Male,Sarah,Johnson,92,289,11,24
27,Female,Linda,Garcia,77,206,14,27
20,Male,Elizabeth,Rodriguez,86,183,7,27
18,Female,Jennifer,Williams,77,116,6,25
20,Male,Elizabeth,Rodriguez,86,183,9,27
82,Female,Patricia,Johnson,95,132,5,26
52,Male,Thomas,Miller,88,193,12,22
63,Female,Mary,Williams,76,119,8,24
63,Male,David,Miller,79,203,11,25
18,Male,Sarah,Johnson,92,289,14,26
18,Female,Jennifer,Williams,77,116,6,26
70,Female,Jessica,Jones,65,193,12,24
80,Female,Charles,Rodriguez,73,221,8,21
22,Female,James,Garcia,91,233,12,20
22,Female,James,Garcia,91,233,10,26
18,Female,Jennifer,Williams,77,116,14,24
80,Female,Charles,Rodriguez,73,221,5,28
20,Male,Elizabeth,Rodriguez,86,183,6,27
70,Female,Jessica,Jones,65,193,10,23
27,Female,Linda,Garcia,77,206,6,24
96,Female,Karen,Smith,94,196,13,27
25,Female,John,Brown,87,152,5,28
35,Male,Susan,Garcia,66,134,7,20
32,Female,Nancy,Garcia,60,152,7,24
20,Male,Elizabeth,Rodriguez,86,183,8,25
18,Male,Sarah,Johnson,92,289,13,21
80,Female,Charles,Rodriguez,73,221,7,21
18,Male,Joseph,Williams,72,258,13,26
18,Female,Jennifer,Williams,77,116,13,23
18,Male,Sarah,Johnson,92,289,8,27
25,Female,John,Brown,87,152,13,28
22,Female,James,Garcia,91,233,8,21
80,Female,Charles,Rodriguez,73,221,10,28
71,Female,Daniel,Brown,89,226,6,25
52,Male,Thomas,Miller,88,193,14,20
82,Female,Patricia,Johnson,95,132,11,24
18,Female,Jennifer,Williams,77,116,9,22
66,Male,Robert,Brown,91,292,12,26
18,Male,Sarah,Johnson,92,289,6,27
18,Female,Jennifer,Williams,77,116,9,24
63,Female,Mary,Williams,76,119,9,25
28,Female,Michael,Johnson,80,132,13,22
28,Female,Michael,Johnson,80,132,10,24
63,Male,David,Miller,79,203,12,26
25,Female,John,Brown,87,152,14,23
63,Female,Mary,Williams,76,119,11,27
36,Female,William,Smith,90,121,10,26
82,Female,Patricia,Johnson,95,132,10,25
66,Male,Robert,Brown,91,292,5,26
32,Female,Nancy,Garcia,60,152,6,24
82,Female,Patricia,Johnson,95,132,7,24
28,Female,Michael,Johnson,80,132,14,24
82,Female,Patricia,Johnson,95,132,12,23
70,Female,Jessica,Jones,65,193,10,21
20,Male,Elizabeth,Rodriguez,86,183,9,25
18,Female,Jennifer,Williams,77,116,11,28
63,Female,Mary,Williams,76,119,7,23
52,Male,Thomas,Miller,88,193,8,25
18,Female,Jennifer,Williams,77,116,12,26
96,Female,Karen,Smith,94,196,9,21
71,Female,Daniel,Brown,89,226,10,22
25,Female,John,Brown,87,152,9,20
71,Female,Daniel,Brown,89,226,11,27
66,Male,Robert,Brown,91,292,10,24
63,Female,Mary,Williams,76,119,12,28
70,Female,Jessica,Jones,65,193,13,21
36,Female,William,Smith,90,121,10,21
80,Female,Charles,Rodriguez,73,221,11,24
82,Female,Patricia,Johnson,95,132,6,24
66,Male,Robert,Brown,91,292,8,20
18,Male,Sarah,Johnson,92,289,10,23
18,Male,Sarah,Johnson,92,289,11,26
70,Female,Jessica,Jones,65,193,11,28
28,Female,Michael,Johnson,80,132,12,25
18,Male,Joseph,Williams,72,258,9,23
63,Female,Mary,Williams,76,119,11,28
36,Female,William,Smith,90,121,10,24
80,Female,Charles,Rodriguez,73,221,11,20
66,Male,Robert,Brown,91,292,5,26
36,Female,William,Smith,90,121,10,24
71,Female,Daniel,Brown,89,226,14,25
82,Female,Patricia,Johnson,95,132,10,28
66,Male,Robert,Brown,91,292,9,24
36,Female,William,Smith,90,121,10,28
28,Female,Michael,Johnson,80,132,10,27
27,Female,Linda,Garcia,77,206,10,26
36,Female,William,Smith,90,121,5,22
36,Female,William,Smith,90,121,7,27
27,Female,Linda,Garcia,77,206,12,28
70,Female,Jessica,Jones,65,193,11,24
27,Female,Linda,Garcia,77,206,10,27
80,Female,Charles,Rodriguez,73,221,13,27
71,Female,Daniel,Brown,89,226,13,26
63,Male,David,Miller,79,203,6,26
63,Female,Mary,Williams,76,119,9,24
96,Female,Karen,Smith,94,196,5,21
63,Female,Mary,Williams,76,119,13,25
22,Female,James,Garcia,91,233,7,25
32,Female,Nancy,Garcia,60,152,8,26
32,Female,Nancy,Garcia,60,152,9,20
20,Male,Elizabeth,Rodriguez,86,183,12,28
22,Female,James,Garcia,91,233,5,21
25,Female,John,Brown,87,152,10,21
71,Female,Daniel,Brown,89,226,8,21
82,Female,Patricia,Johnson,95,132,5,21
52,Male,Thomas,Miller,88,193,5,21
18,Male,Joseph,Williams,72,258,11,27
27,Female,Linda,Garcia,77,206,5,23
96,Female,Karen,Smith,94,196,9,28
22,Female,James,Garcia,91,233,12,26
28,Female,Michael,Johnson,80,132,13,26
18,Male,Sarah,Johnson,92,289,9,22
28,Female,Michael,Johnson,80,132,8,22
18,Male,Joseph,Williams,72,258,12,22
18,Male,Sarah,Johnson,92,289,12,24
80,Female,Charles,Rodriguez,73,221,9,28
20,Male,Elizabeth,Rodriguez,86,183,5,24
52,Male,Thomas,Miller,88,193,12,20
25,Female,John,Brown,87,152,8,21
25,Female,John,Brown,87,152,11,23
82,Female,Patricia,Johnson,95,132,13,28
66,Male,Robert,Brown,91,292,5,25
66,Male,Robert,Brown,91,292,7,24
36,Female,William,Smith,90,121,9,26
20,Male,Elizabeth,Rodriguez,86,183,14,21
32,Female,Nancy,Garcia,60,152,12,28
63,Male,David,Miller,79,203,10,24
70,Female,Jessica,Jones,65,193,7,25
28,Female,Michael,Johnson,80,132,8,27
63,Female,Mary,Williams,76,119,14,20
36,Female,William,Smith,90,121,7,22
27,Female,Linda,Garcia,77,206,9,20
63,Female,Mary,Williams,76,119,14,22
70,Female,Jessica,Jones,65,193,13,23
18,Female,Jennifer,Williams,77,116,10,23
71,Female,Daniel,Brown,89,226,8,26
63,Male,David,Miller,79,203,12,28
25,Female,John,Brown,87,152,5,20
18,Female,Jennifer,Williams,77,116,8,22
96,Female,Karen,Smith,94,196,9,27
32,Female,Nancy,Garcia,60,152,9,25
96,Female,Karen,Smith,94,196,12,25
80,Female,Charles,Rodriguez,73,221,5,26
35,Male,Susan,Garcia,66,134,7,24
70,Female,Jessica,Jones,65,193,14,20
52,Male,Thomas,Miller,88,193,10,22
63,Male,David,Miller,79,203,7,22
80,Female,Charles,Rodriguez,73,221,13,21
66,Male,Robert,Brown,91,292,6,21
35,Male,Susan,Garcia,66,134,11,26
71,Female,Daniel,Brown,89,226,8,28
63,Male,David,Miller,79,203,7,27
35,Male,Susan,Garcia,66,134,7,24
18,Female,Jennifer,Williams,77,116,8,20
80,Female,Charles,Rodriguez,73,221,9,21
80,Female,Charles,Rodriguez,73,221,12,23
22,Female,James,Garcia,91,233,12,21
36,Female,William,Smith,90,121,7,27
22,Female,James,Garcia,91,233,6,21
63,Male,David,Miller,79,203,7,27
32,Female,Nancy,Garcia,60,152,11,22
71,Female,Daniel,Brown,89,226,8,21
82,Female,Patricia,Johnson,95,132,12,27
96,Female,Karen,Smith,94,196,5,23
70,Female,Jessica,Jones,65,193,6,23
36,Female,William,Smith,90,121,12,23
96,Female,Karen,Smith,94,196,9,21
63,Female,Mary,Williams,76,119,7,25
63,Male,David,Miller,79,203,10,27
18,Male,Sarah,Johnson,92,289,11,21
96,Female,Karen,Smith,94,196,6,21
80,Female,Charles,Rodriguez,73,221,9,22
32,Female,Nancy,Garcia,60,152,8,21
63,Male,David,Miller,79,203,10,24
80,Female,Charles,Rodriguez,73,221,14,21
18,Female,Jennifer,Williams,77,116,6,22
25,Female,John,Brown,87,152,14,28
35,Male,Susan,Garcia,66,134,13,27
18,Male,Joseph,Williams,72,258,9,20
27,Female,Linda,Garcia,77,206,12,21
96,Female,Karen,Smith,94,196,9,20
52,Male,Thomas,Miller,88,193,12,20
71,Female,Daniel,Brown,89,226,11,26
27,Female,Linda,Garcia,77,206,6,24
66,Male,Robert,Brown,91,292,10,21
25,Female,John,Brown,87,152,14,23
63,Female,Mary,Williams,76,119,13,20
36,Female,William,Smith,90,121,8,25
32,Female,Nancy,Garcia,60,152,7,27
52,Male,Thomas,Miller,88,193,5,27
63,Male,David,Miller,79,203,11,25
18,Male,Sarah,Johnson,92,289,9,26
32,Female,Nancy,Garcia,60,152,8,20
96,Female,Karen,Smith,94,196,10,27
80,Female,Charles,Rodriguez,73,221,13,28
71,Female,Daniel,Brown,89,226,11,26
27,Female,Linda,Garcia,77,206,10,27
32,Female,Nancy,Garcia,60,152,12,22
28,Female,Michael,Johnson,80,132,6,20
22,Female,James,Garcia,91,233,7,20
63,Male,David,Miller,79,203,7,28
25,Female,John,Brown,87,152,12,26
63,Female,Mary,Williams,76,119,8,26
22,Female,James,Garcia,91,233,8,26
28,Female,Michael,Johnson,80,132,14,27
22,Female,James,Garcia,91,233,5,27
18,Male,Joseph,Williams,72,258,11,22
18,Male,Joseph,Williams,72,258,12,25
28,Female,Michael,Johnson,80,132,10,26
82,Female,Patricia,Johnson,95,132,9,26
71,Female,Daniel,Brown,89,226,8,21
22,Female,James,Garcia,91,233,14,26
66,Male,Robert,Brown,91,292,6,23
63,Male,David,Miller,79,203,5,22
18,Male,Sarah,Johnson,92,289,8,22
52,Male,Thomas,Miller,88,193,12,26
28,Female,Michael,Johnson,80,132,12,26
70,Female,Jessica,Jones,65,193,5,23
28,Female,Michael,Johnson,80,132,9,22
18,Female,Jennifer,Williams,77,116,7,21
71,Female,Daniel,Brown,89,226,9,26
18,Male,Joseph,Williams,72,258,12,28
25,Female,John,Brown,87,152,6,20
32,Female,Nancy,Garcia,60,152,11,26
27,Female,Linda,Garcia,77,206,13,25
82,Female,Patricia,Johnson,95,132,6,28
96,Female,Karen,Smith,94,196,14,20
22,Female,James,Garcia,91,233,7,26
27,Female,Linda,Garcia,77,206,8,22
36,Female,William,Smith,90,121,6,27
20,Male,Elizabeth,Rodriguez,86,183,6,21
80,Female,Charles,Rodriguez,73,221,13,28
96,Female,Karen,Smith,94,196,7,24
70,Female,Jessica,Jones,65,193,14,23
20,Male,Elizabeth,Rodriguez,86,183,12,20
63,Male,David,Miller,79,203,9,21
22,Female,James,Garcia,91,233,9,26
20,Male,Elizabeth,Rodriguez,86,183,8,22
18,Male,Joseph,Williams,72,258,6,22
96,Female,Karen,Smith,94,196,9,23
18,Male,Sarah,Johnson,92,289,8,26
71,Female,Daniel,Brown,89,226,6,27
71,Female,Daniel,Brown,89,226,11,23
20,Male,Elizabeth,Rodriguez,86,183,12,25
63,Female,Mary,Williams,76,119,13,28
63,Male,David,Miller,79,203,7,23
70,Female,Jessica,Jones,65,193,12,23
18,Male,Sarah,Johnson,92,289,11,21
82,Female,Patricia,Johnson,95,132,10,26
27,Female,Linda,Garcia,77,206,10,23
20,Male,Elizabeth,Rodriguez,86,183,7,20
18,Male,Sarah,Johnson,92,289,5,28
22,Female,James,Garcia,91,233,9,20
28,Female,Michael,Johnson,80,132,8,20
63,Female,Mary,Williams,76,119,12,26
70,Female,Jessica,Jones,65,193,14,28
71,Female,Daniel,Brown,89,226,8,27
66,Male,Robert,Brown,91,292,12,24
22,Female,James,Garcia,91,233,5,25
25,Female,John,Brown,87,152,12,20
18,Male,Sarah,Johnson,92,289,8,22
20,Male,Elizabeth,Rodriguez,86,183,14,21
70,Female,Jessica,Jones,65,193,7,20
18,Female,Jennifer,Williams,77,116,11,27
63,Female,Mary,Williams,76,119,6,22
28,Female,Michael,Johnson,80,132,5,23
36,Female,William,Smith,90,121,6,23
36,Female,William,Smith,90,121,5,20
28,Female,Michael,Johnson,80,132,6,21
52,Male,Thomas,Miller,88,193,7,23
82,Female,Patricia,Johnson,95,132,6,23
27,Female,Linda,Garcia,77,206,5,20
52,Male,Thomas,Miller,88,193,5,26
96,Female,Karen,Smith,94,196,10,25
63,Male,David,Miller,79,203,9,28
63,Male,David,Miller,79,203,14,24
82,Female,Patricia,Johnson,95,132,9,28
27,Female,Linda,Garcia,77,206,10,27
25,Female,John,Brown,87,152,9,28
18,Male,Joseph,Williams,72,258,5,28
80,Female,Charles,Rodriguez,73,221,13,25
35,Male,Susan,Garcia,66,134,9,24
70,Female,Jessica,Jones,65,193,9,20
52,Male,Thomas,Miller,88,193,14,22
20,Male,Elizabeth,Rodriguez,86,183,11,22
82,Female,Patricia,Johnson,95,132,10,20
20,Male,Elizabeth,Rodriguez,86,183,14,22
22,Female,James,Garcia,91,233,10,20
96,Female,Karen,Smith,94,196,10,25
63,Male,David,Miller,79,203,9,23
66,Male,Robert,Brown,91,292,8,22
96,Female,Karen,Smith,94,196,8,26
70,Female,Jessica,Jones,65,193,9,20
96,Female,Karen,Smith,94,196,10,21
71,Female,Daniel,Brown,89,226,12,24
63,Female,Mary,Williams,76,119,7,20
18,Male,Sarah,Johnson,92,289,7,20
25,Female,John,Brown,87,152,7,24
28,Female,Michael,Johnson,80,132,13,27
22,Female,James,Garcia,91,233,8,24
18,Male,Joseph,Williams,72,258,9,25
63,Male,David,Miller,79,203,13,24
71,Female,Daniel,Brown,89,226,14,24
70,Female,Jessica,Jones,65,193,13,22
28,Female,Michael,Johnson,80,132,5,21
32,Female,Nancy,Garcia,60,152,10,27
71,Female,Daniel,Brown,89,226,10,23
36,Female,William,Smith,90,121,12,20
80,Female,Charles,Rodriguez,73,221,8,23
32,Female,Nancy,Garcia,60,152,5,26
63,Female,Mary,Williams,76,119,10,22
63,Male,David,Miller,79,203,6,25
32,Female,Nancy,Garcia,60,152,12,27
28,Female,Michael,Johnson,80,132,12,26
52,Male,Thomas,Miller,88,193,14,26
28,Female,Michael,Johnson,80,132,13,26
32,Female,Nancy,Garcia,60,152,9,25
20,Male,Elizabeth,Rodriguez,86,183,10,28
70,Female,Jessica,Jones,65,193,5,28
22,Female,James,Garcia,91,233,11,24
28,Female,Michael,Johnson,80,132,9,21
22,Female,James,Garcia,91,233,11,22
